id,bbl,bin,street_number,street_name,borough,zipcode,on_covered_buildings_list,dof_benchmarking_status,site_eui,weather_normalized_site_eui,source_eui,weather_normalized_source_eui,indoor_water_intensity,reported_water_method,energy_star_score,total_ghg_emissions,direct_ghg_emissions,indirect_ghg_emissions,property_floor_area,primary_property_type
182,1018660001,1056035;1084030;1084028;1084029;1084031;1084033;1084032,1091,amsterdam avenue,manhattan,10025,yes,in compliance,125.1,116.7,287.7,280.1,0,none,97,10919.9,3823,7096.9,1134614,hospital (general medical & surgical)
183,1013360031,1038670,338,east 44 street,manhattan,10017,yes,in compliance,104.3,0,261.8,0,26.95,manual,0,1684.4,0,1684.4,208203,office
184,1000200016,1000807,55,broadway,manhattan,10006,yes,in compliance,79.3,77.8,208.5,206.8,15.96,manual,79,2260.1,17.5,2242.6,363378,office
185,1011370010,1028834,1945,broadway,manhattan,10023,yes,in compliance,143,140.3,235.7,231.6,15.28,manual,0,3756.5,0,3756.5,365000,college/university
186,1000660001,1001108,19,liberty street,manhattan,10005,yes,in compliance,125.1,122.6,262.7,258.9,0,none,51,8040.3,99.2,7941,870210,office
187,1002330026,1003051,12,howard street,manhattan,10013,yes,in compliance,72.7,71.6,180.6,179.8,15.71,manual,0,3013.2,172.3,2840.9,142254,office
188,1021380040,1084989;1810191;1809824;1803801;1084386;1084389,180,ft washington avenue,manhattan,10032,yes,in compliance,398,388.3,806.8,797,46.36,manual,0,20916.4,137.9,20778.5,716678,office
189,1001010002,0,39,park row,manhattan,10038,yes,in compliance,75.4,73.5,181.6,178.7,0,none,0,743.5,0,743.5,128572,college/university
190,3076680024,3210431,3201,kings highway,brooklyn,11234,yes,in compliance,117.9,116.1,287,285.1,0,none,100,1126.5,277.1,849.4,131151,hospital (general medical & surgical)
191,3019220001,3055116,225,steuben street,brooklyn,11205,yes,in compliance,124.7,0,267.7,0,12.96,manual,1,934.7,343.4,591.3,109000,k-12 school
192,3019210001,3055114,333,waverly avenue,brooklyn,11205,yes,in compliance,76.3,0,135.2,0,1.92,manual,30,348.4,191,157.5,72000,k-12 school
193,3019470001,3055532,65,st james place,brooklyn,11238,yes,in compliance,87.9,0,168,0,1.84,manual,20,781.9,373.5,408.4,136000,k-12 school
194,3019050120,3853174,215,willoughby avenue,brooklyn,11205,yes,in compliance,59.5,0,96.6,0,1,manual,74,54.7,34.3,20.4,15000,retail store
195,3019200001,3334961,255,ryerson street,brooklyn,11205,yes,in compliance,86.2,0,166.4,0,2,manual,11,56.6,26.5,30.1,10000,k-12 school
196,1000390004,1000878,80,wall street,manhattan,10005,yes,in compliance,37.9,0,62.1,0,0,none,100,286.6,0,286.6,107751,office
197,1000390001,1000877,82,wall street,manhattan,10005,yes,in compliance,30.7,0,51.7,0,7.48,manual,100,199.6,0,199.6,92236,office
198,2027950007,0,1742,morris avenue,bronx,10457,yes,in compliance,0,0,0,0,0,0,0,0,0,0,0,0
199,2027950014,2094521;2007406,1780,grand concourse,bronx,10457,yes,in compliance,68.8,66.3,164,162.3,0,none,86,892.9,237.3,655.6,179967,office
200,1008080040,1015190,1275,broadway,manhattan,10001,yes,in compliance,56.4,56,175.4,174.5,16.2,manual,83,4718.7,0,4718.7,1011831,office
201,1013087501,1036474,884,3 avenue,manhattan,10022,yes,in compliance,132.8,132.8,281.8,281.8,19.09,manual,53,17227.7,147.6,17080.1,1750740,office
202,1012900056,1035759,540,madison avenue,manhattan,10022,yes,in compliance,94.6,90.4,229,223.4,0,none,63,2137.8,0,2137.8,294345,office
203,1000860001,1001230,90,church street,manhattan,10007,yes,in compliance,60.7,59.1,156.8,154.7,0,none,86,5856.9,0,5856.9,1234704,office
204,4021620122,0,61-20,colonial avenue,queens,11375,yes,in compliance,123.4,0,179,0,0,none,11,3113.5,2271.5,841.9,428836,multifamily housing
205,1012850015,1035454,432,madison avenue,manhattan,10017,yes,in compliance,70,0,183.4,0,14.87,manual,75,2530.1,48.9,2481.2,462725,office
206,1012940001,1036082,761,5 avenue,manhattan,10022,yes,in compliance,136.5,134.8,296.8,294.9,30.68,manual,50,19018.3,0,19018.3,1864977,office
207,2051410020,2102451,300,baychester avenue,bronx,10475,yes,in compliance,50.9,50.6,152.8,153.1,8.41,manual,75,552.4,23.9,528.6,134028,retail store
208,1021240017,1062989,1132,st nicholas avenue,manhattan,10032,yes,in compliance,436,432.4,830.3,827.7,0,none,1,7859.3,3840.8,4018.5,271200,office
209,1012640005,1077287,1230,avenue of the amer,manhattan,10020,yes,in compliance,113.2,112.2,232.8,231.4,0,none,59,5751,0,5751,730615,office
210,1012650050,1082656,610,5 avenue,manhattan,10112,yes,in compliance,160.4,154.8,313.9,307,0,none,23,1269.2,0,1269.2,111101,office
211,1012660001,1083860,1260,avenue of the amer,manhattan,10020,yes,in compliance,142.2,139.3,293.6,290.4,0,none,34,12376.2,0,12376.2,1217115,office
212,1012657501,1076262,1250,avenue of the amer,manhattan,10020,yes,in compliance,131.9,130.6,432.5,431.5,0,none,22,34711.2,0,34711.2,2911536,office
213,1008820085,1018159,381,park avenue south,manhattan,10016,yes,in compliance,472.9,468,591.4,584.7,0,none,2,5839.3,5033.3,806,207958,office
214,1006007501,1010382,395,hudson street,manhattan,10014,yes,in compliance,83,81.6,233.9,232.5,12.17,manual,64,4143.1,18.9,4124.2,623027,office
215,1007570054,1013553;1084790,330,west 34 street,manhattan,10001,yes,in compliance,46.2,44.6,83,81.4,7.11,manual,99,2293.2,1394.2,899.1,634915,office
216,1000750021,1075618,40,fulton street,manhattan,10038,yes,in compliance,78,75.4,200,197.4,14.73,manual,63,1565.8,390.1,1175.7,249167,office
217,1012720066,1035058,48,west 57 street,manhattan,10019,yes,in compliance,100.5,96.9,219.5,215.1,66.93,manual,77,540.4,106.2,434.2,75077,office
218,1012950040,1036149,630,3 avenue,manhattan,10017,yes,in compliance,61.5,59.6,169.7,167.3,13.87,manual,83,1140.5,0,1140.5,232673,office
219,1014400049,1044734,1256,2 avenue,manhattan,10065,yes,in compliance,250.3,248.3,582.7,580.9,19.19,manual,0,4533.5,0,4533.5,238341,urgent care/clinic/other outpatient
220,1014620005,0,1275,york avenue,manhattan,10065,yes,in compliance,0,0,0,0,0,0,0,0,0,0,0,0
221,1014620001,1087284;1045572,1250,1 avenue,manhattan,10065,yes,in compliance,310.7,311,626.9,627.9,0,none,0,31496.6,0,31496.6,1382117,other - specialty hospital
222,1009090001,1019888,407,3 avenue,manhattan,10016,yes,in compliance,153.6,153.6,267.1,267.1,0,none,1,2334.9,1320.5,1014.5,241489,multifamily housing
223,1008667501,1017178,11,east 36 street,manhattan,10016,yes,in compliance,119.8,118.6,255.1,253.3,0,none,1,623.3,233.7,389.6,75943,multifamily housing
224,3002530057,3002201,68,remsen street,brooklyn,11201,yes,in compliance,25.2,0,55.4,0,0,none,100,139.7,55.8,83.8,72050,multifamily housing
225,1008667502,1017185,30,east 37 street,manhattan,10016,yes,in compliance,53.6,51.5,96.5,94.3,0,none,88,381.9,228.8,153.1,92697,multifamily housing
226,1008750047,1017928,230,3 avenue,manhattan,10003,yes,in compliance,2002.4,1907.5,2449.4,2335.3,0,none,0,21156.6,21,21135.6,158750,multifamily housing
227,1015290045,1048721,200,east 84 street,manhattan,10028,yes,in compliance,84.7,83.3,140.7,139.7,0,none,39,740,456.2,283.8,137469,multifamily housing
228,1006030037,1010405,644,greenwich street,manhattan,10014,yes,in compliance,62.3,0,115,0,0,none,45,366.1,186.7,179.3,91170,multifamily housing
229,1013667501,1040356,415,east 54 street,manhattan,10022,yes,in compliance,85.3,0,214.9,0,0,none,1,1211.8,259.5,952.2,191569,multifamily housing
230,1005550028,1008962,30,3 avenue,manhattan,10003,yes,in compliance,72.3,67.8,91.9,87.3,48.88,abs,94,1406.8,1219.8,187,255037,multifamily housing
231,1013630008,1040136,425,east 51 street,manhattan,10022,yes,in compliance,45.7,0,68.7,0,0,none,100,280.5,209.1,71.4,81862,multifamily housing
232,1014690028,1045901,1401,york avenue,manhattan,10021,yes,in compliance,111.3,111.1,156.1,155.6,50.55,abs,0,1204.9,960.2,244.7,144021,multifamily housing
233,1006047501,1010422,130,barrow street,manhattan,10014,yes,in compliance,99.1,94.1,145.9,140.7,0,none,29,603.4,432.5,170.9,102932,multifamily housing
234,1013690002,1040536,411,east 57 street,manhattan,10022,yes,in compliance,78.1,75.5,142.1,139,0,none,38,699.4,8.2,691.3,125264,multifamily housing
235,1013230015,1038229,235,east 49 street,manhattan,10017,yes,in compliance,34.4,0,60.2,0,18.72,abs,98,318.5,199.4,119.1,120000,multifamily housing
236,1012340007,1033196,257,west 86 street,manhattan,10024,yes,in compliance,69.1,0,99.6,0,0,none,79,356.5,276.9,79.6,68821,multifamily housing
237,1013870001,1041450,910,5 avenue,manhattan,10021,yes,in compliance,69.8,67.1,129.6,126.3,0,none,43,769,5.6,763.3,153350,multifamily housing
238,1014950004,1046778,1025,5 avenue,manhattan,10028,yes,in compliance,99.3,95,164,158.8,0,none,19,2036.1,25.9,2010.2,292750,multifamily housing
239,1015040031,1047074,1160,park avenue,manhattan,10128,yes,in compliance,37.4,0,56.4,0,0,none,0,1014.1,754.8,259.3,357272,medical office
240,1009207501,1076162,250,east 40 street,manhattan,10016,yes,in compliance,85,82.8,163.3,160.4,0,none,0,1521.5,90.6,1430.9,250000,multifamily housing
241,1013227501,1038044,249,east 48 street,manhattan,10017,yes,in compliance,258.7,258.7,310.5,310.8,0,none,1,2517.6,2245.4,272.2,176129,multifamily housing
242,1013207504,1071719,225,east 46 street,manhattan,10017,yes,in compliance,59.1,0,99.3,0,0,none,94,382.9,251.6,131.4,85245,multifamily housing
243,1013690007,1040537,419,east 57 street,manhattan,10022,yes,in compliance,68.3,0,96.9,0,0,none,74,712.1,564.2,147.9,136655,multifamily housing
244,1011257502,1087511,27,west 72 street,manhattan,10023,yes,in compliance,79.7,0,144.4,0,0,none,30,1321.8,697,624.7,259240,multifamily housing
245,1013037501,1036233,145,east 48 street,manhattan,10017,yes,in compliance,11619.8,11614.9,12297.8,12291.9,0,none,1,105756.1,104228.2,1527.9,170711,multifamily housing
246,1012737501,1035078,58,west 58 street,manhattan,10019,yes,in compliance,148.9,144.7,241.7,237.1,0,none,1,2132.8,10.1,2122.7,204841,multifamily housing
247,1013390012,1038901,333,east 46 street,manhattan,10017,yes,in compliance,99.6,0,137.3,0,0,none,49,930.8,720.7,210.1,161700,multifamily housing
248,1013657501,1040162,966,1 avenue,manhattan,10022,yes,in compliance,261.2,0,339.2,0,54,abs,1,3107.8,2566.7,541.1,209706,multifamily housing
249,1014957501,1046802,1114,madison avenue,manhattan,10028,yes,in compliance,35,35.2,97.8,98.3,0,none,91,254.8,29,225.8,93252,multifamily housing
250,1013740069,1040765,785,5 avenue,manhattan,10022,yes,in compliance,71.4,68.3,146.4,142.7,0,none,17,969,3.9,965.1,184489,multifamily housing
251,1014247501,1072223,233,east 69 street,manhattan,10021,yes,in compliance,154.6,146.8,242.2,233.2,0,none,2,1495.7,36.8,1458.9,140000,multifamily housing
252,1013907502,1076779,32,east 76 street,manhattan,10021,yes,in compliance,20.1,19.3,34.8,34,0,none,100,234,133.4,100.6,185127,multifamily housing
253,1006090001,1010632,41,7 avenue,manhattan,10011,yes,in compliance,85.2,85.1,132.8,132.5,0,none,0,852.2,17.7,834.5,144776,multifamily housing
254,1014870039,1046307,520,east 76 street,manhattan,10021,yes,in compliance,134.5,0,186.8,0,0,none,10,887.5,715.9,171.6,86786,multifamily housing
255,1015187501,1048139,120,east 90 street,manhattan,10128,yes,in compliance,96.8,95.7,173,169.8,0,none,25,644.9,390.7,254.2,86892,multifamily housing
256,1013780048,1041044,721,madison avenue,manhattan,10065,yes,in compliance,77.8,0,154.1,0,0,none,4,712.3,369.2,343.1,116779,multifamily housing
257,1008670033,1017205,31,east 37 street,manhattan,10016,yes,in compliance,65.4,0,102.5,0,0,none,78,669.2,478.4,190.9,134565,multifamily housing
258,1015100030,1047567,163,east 81 street,manhattan,10028,yes,in compliance,76.3,0,103.3,0,0,none,77,378.3,311.4,66.9,65721,multifamily housing
259,4064010019,4861615,139-22,booth memorial ave,queens,11355,yes,in compliance,253.1,253.9,549.8,552.2,0,none,9,3005.7,1069.9,1935.8,171780,hospital (general medical & surgical)
260,1015320022,1048799,1659,2 avenue,manhattan,10028,yes,in compliance,80.8,78.5,129.7,127.5,0,none,53,1563.2,999.4,563.8,316892,multifamily housing
261,1014027501,1076299,1156,3 avenue,manhattan,10065,yes,in compliance,124.9,124.9,210.8,210.8,0,none,7,1181.4,700.9,480.5,152026,multifamily housing
262,1015000045,1046957,48,east 89 street,manhattan,10128,yes,in compliance,78.6,75.8,132.4,129.8,0,none,23,1532.3,911.2,621.1,313721,multifamily housing
263,1015440019,1049854,345,east 81 street,manhattan,10028,yes,in compliance,62.4,0,121.6,0,0,none,75,887.3,407.6,479.7,215606,multifamily housing
264,1011250024,1028636,15,west 72 street,manhattan,10023,yes,in compliance,83.6,83.2,129.2,128.6,0,none,50,3116.3,2146.4,969.9,583517,multifamily housing
265,1015070040,1047432,1230,park avenue,manhattan,10128,yes,in compliance,80.7,0,119.8,0,32.83,abs,73,609.3,432.6,176.6,127250,multifamily housing
266,1013680025,1040470,2,sutton place south,manhattan,10022,yes,in compliance,65.6,0,99.9,0,0,none,75,853.4,586.5,267,217275,multifamily housing
267,1018900001,1057175,300,riverside drive,manhattan,10025,yes,in compliance,56.2,0,78.4,0,0,none,95,667.1,509.8,157.3,204525,multifamily housing
268,1012100019,1031759,127,west 79 street,manhattan,10024,yes,in compliance,64.2,0,105.1,0,0,none,83,521.6,323.6,198.1,132158,multifamily housing
269,1013120069,1036921,475,park avenue,manhattan,10022,yes,in compliance,106.4,102.3,169.7,164.9,0,none,0,975.5,2.6,972.8,131573,multifamily housing
270,1015110069,1047636,975,park avenue,manhattan,10028,yes,in compliance,23.4,23.3,70.1,69.8,0,none,0,286.6,12.6,274,151547,multifamily housing
271,1013367501,1038674,806,2 avenue,manhattan,10017,yes,in compliance,83.2,79.6,137.7,133.4,0,none,0,621.3,380,241.3,120905,multifamily housing
272,1014970041,1046834,1036,park avenue,manhattan,10028,yes,in compliance,70.8,0,102.3,0,0,none,0,555.7,432.4,123.2,102900,multifamily housing
273,1013237501,1038254,255,east 49 street,manhattan,10017,yes,in compliance,53.1,0,106.3,0,0,none,68,820.8,408.9,411.9,201134,multifamily housing
274,1005607501,1009090,30,east 90 street,manhattan,10128,yes,in compliance,41.2,0,89.1,0,0,none,0,712.4,284.9,427.5,232930,multifamily housing
275,1014097502,1076301,1040,lexington avenue,manhattan,10021,yes,in compliance,42.3,0,79.7,0,0,none,0,461.7,260,201.7,140278,multifamily housing
276,1014270034,1043976,220,east 73 street,manhattan,10021,yes,in compliance,80.7,80.5,122.4,122,0,none,58,604.1,448.6,155.5,97677,multifamily housing
277,1014280009,1043990,215,east 73 street,manhattan,10021,yes,in compliance,76.4,0,119.5,0,0,none,62,482.7,347.6,135.1,82199,multifamily housing
278,1014280017,1043992,235,east 73 street,manhattan,10021,yes,in compliance,50.1,48.4,85.1,83.4,0,none,90,369.5,241.1,128.4,95798,multifamily housing
279,1008420007,1016062,7,east 14 street,manhattan,10003,yes,in compliance,111.2,111.2,158.5,158.5,56.2,abs,0,2847.9,2133.7,714.3,428628,multifamily housing
280,1014430011,1044754,333,east 68 street,manhattan,10065,yes,in compliance,28.1,28,55.3,54.9,0,none,0,262.3,118.5,143.8,140899,multifamily housing
281,1008770030,1017994,44,gramercy park,manhattan,10010,yes,in compliance,65.4,0,96.6,0,0,none,79,461.6,350.9,110.6,93280,multifamily housing
282,1014090040,1043090,1296,3 avenue,manhattan,10021,yes,in compliance,81.8,81.9,133.6,133.9,0,none,46,1004.5,670.9,333.6,170888,multifamily housing
283,1015117501,1073038,129,east 82 street,manhattan,10028,yes,in compliance,76.4,73.7,121.9,119.4,0,none,0,309.9,218.3,91.6,52740,multifamily housing
284,1008947501,1019166,77,park avenue,manhattan,10016,yes,in compliance,116,110.8,164,158.8,0,none,0,998.9,793.4,205.5,112958,multifamily housing
285,1014940037,1046760,970,park avenue,manhattan,10028,yes,in compliance,73.5,0,116.1,0,0,none,50,561.7,395.7,166.1,102804,multifamily housing
286,1011647501,1077846,201,west 72 street,manhattan,10023,yes,in compliance,140.9,133,229.6,221.8,0,none,1,2231.2,1425.6,805.6,246461,multifamily housing
287,1010107503,1023723,145,west 57 street,manhattan,10019,yes,in compliance,0,0,0,0,0,none,0,0,13,0,76328,office
288,1008910077,1018931,120,east 36 street,manhattan,10016,yes,in compliance,68.8,0,108.2,0,0,none,75,434.6,309.6,125.1,83130,multifamily housing
289,4022380001,4052598,110-45,queens boulevard,queens,11375,yes,in compliance,77.7,0,108.9,0,0,none,95,1052.7,813.8,238.8,213900,multifamily housing
290,1008170085,1015317,568,avenue of the amer,manhattan,10011,yes,in compliance,84.9,0,121.9,0,0,none,0,867.6,678.8,188.9,134720,multifamily housing
291,2024580090,2002791,800,grand concourse,bronx,10451,yes,in compliance,99.4,93.9,126.2,120.8,0,none,56,2210.2,1915.5,294.8,294123,multifamily housing
292,1011140061,1027365,44,west 62 street,manhattan,10023,yes,in compliance,92.5,89.1,164.5,160,0,none,0,1405.4,20.3,1385.1,213796,multifamily housing
293,1010460038,1025439,306,west 56 street,manhattan,10019,yes,in compliance,82.1,80.2,124,121.7,0,none,84,430.3,319.3,111,69643,multifamily housing
294,1014830038,1078436,520,east 72 street,manhattan,10021,yes,in compliance,163.6,163.6,226.4,226.5,0,none,0,1632.1,1258.3,373.9,172396,multifamily housing
295,1016020060,1051456,12,east 97 street,manhattan,10029,yes,in compliance,67.7,67.7,99.6,99.6,0,none,0,472.4,339.1,133.2,118008,multifamily housing
296,1012840052,1035443,425,madison avenue,manhattan,10017,yes,in compliance,123,118,306.2,299,63.83,manual,19,815.8,0.1,815.8,85705,office
297,1012790065,1035379,6,east 45 street,manhattan,10017,yes,in compliance,185.9,181.5,372.8,366.9,104.87,manual,11,893.3,189.7,703.6,68745,office
298,1013110050,1036888,695,lexington avenue,manhattan,10022,yes,in compliance,116.5,110.3,234.4,226.2,0,none,48,700.6,0,700.6,82065,office
299,1010090005,1084455,152,west 57 street,manhattan,10019,yes,in compliance,91.8,90.3,235.6,234,19.54,manual,64,4300.6,0,4300.6,600498,office
300,1008830001,1018162,387,park avenue south,manhattan,10016,yes,in compliance,65.5,0,163.4,0,10.37,manual,84,1134.8,312.2,822.7,217538,office
301,1004107501,1005320,101,ludlow street,manhattan,10002,yes,in compliance,0,0,0,0,0,none,0,0,0,367.5,104570,residence hall/dormitory
302,1012890072,1035738,681,5 avenue,manhattan,10022,yes,in compliance,82,80.2,210.7,208.8,0,none,18,368.4,71.2,297.1,60063,office
303,1009010048,1019626,220,east 21 street,manhattan,10010,yes,in compliance,1141.2,0,1298.3,0,0,none,0,3743.7,3503.6,240.1,59000,college/university
304,1005790070,1009745,137,varick street,manhattan,10013,yes,in compliance,59.2,55.4,135.9,131.9,0,none,91,420.6,0,420.6,93868,office
305,1004760007,1007098,100,avenue of the amer,manhattan,10013,yes,in compliance,92.6,89.7,245,243,0,none,59,2583.2,426.2,2157,367681,office
306,1006020068,1010402,423,hudson street,manhattan,10014,yes,in compliance,109.8,107.3,287.8,284.6,28.06,abs,50,2253.4,409.4,1844,269084,office
307,1005810063,1009758,225,varick street,manhattan,10014,yes,in compliance,63.5,60,139.9,136.3,0,none,88,1689.2,577.7,1111.4,382353,office
308,1002260001,1002934,431,canal street,manhattan,10013,yes,in compliance,80.4,77.8,198.9,195.8,0,none,77,6328.6,1821.9,4506.7,984017,office
309,2038270201,2026971,1072,havemeyer avenue,bronx,10462,yes,in compliance,124.4,119.1,216.8,211.3,0,none,64,1067.2,601.4,465.8,136164,senior care community
310,1009930022,1022564,115,west 40 street,manhattan,10018,yes,in compliance,24.6,24.6,64,64,0,none,0,1394.7,329.8,1064.9,699577,office
